Id;POITypeId;POIName_de;POIName_fr;POIName_it;POIName_en;address_city;address_kantoncode;address_zip;address_countrycode;address_street;address_technicalplz6;address_gemeindeid;geopoint;contact_phone;contact_fax;contact_email_addresse_de;contact_email_addresse_fr;contact_email_addresse_it;contact_email_addresse_en;pickuptime_description_de;pickuptime_description_fr;pickuptime_description_it;pickuptime_description_en;pickuptime_time;AdditionalDescription;OfferPackage;OpeningHoursEvent;AccessInformation;service_servicetypeid;poityp_de;Verarbeitung_de;poityp_fr;Verarbeitung_fr;poityp_it;Verarbeitung_it;poityp_en;Verarbeitung_en;ForPrivateCustomer;ForBusinessCustomer;groupename_de;service_de;url_de;urlmobil_de;groupename_fr;service_fr;url_fr;urlmobil_fr;groupename_it;service_it;url_it;urlmobil_it;groupename_en;service_en;url_en;urlmobil_en
001PST_001126000;001PST;Post Filiale 9000 St. Gallen 1 Annahme;Poste Filiale 9000 St. Gallen 1 Annahme;Posta Filiale 9000 St. Gallen 1 Annahme;Post Branch 9000 St. Gallen 1 Annahme;St. Gallen;SG;9000;CH;Bahnhofplatz 5;900001;3203;47.42262978,9.36969774;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001800009;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Zahlungsverkehr;Einzahlungen;;;Trafic des paiements;Versements;;;Traffico dei pagamenti;Versamenti;;;Payment transactions;Deposits;;
001PST_001126000;001PST;Post Filiale 9000 St. Gallen 1 Annahme;Poste Filiale 9000 St. Gallen 1 Annahme;Posta Filiale 9000 St. Gallen 1 Annahme;Post Branch 9000 St. Gallen 1 Annahme;St. Gallen;SG;9000;CH;Bahnhofplatz 5;900001;3203;47.42262978,9.36969774;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001800013;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Zusatzangebot;Briefmarken sammeln;;;Offres complémentaires;Collection de timbres-poste;;;Offerte complementari;Collezionare francobolli;;;Value-added services;Stamp collecting;;
001PST_001126000;001PST;Post Filiale 9000 St. Gallen 1 Annahme;Poste Filiale 9000 St. Gallen 1 Annahme;Posta Filiale 9000 St. Gallen 1 Annahme;Post Branch 9000 St. Gallen 1 Annahme;St. Gallen;SG;9000;CH;Bahnhofplatz 5;900001;3203;47.42262978,9.36969774;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001KLIMA;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Briefe und Pakete;Sendungen klimaneutral verschicken (pro clima);http://www.post.ch/klima;http://www.post.ch/klima;Lettres et colis;Déposer des envois sans impact sur le climat;http://www.poste.ch/climat;http://www.poste.ch/climat;Lettere e pacchi;Spedire invii in modo clima-neutrale;http://www.posta.ch/clima;http://www.posta.ch/clima;Letters and parcels;Send mail carbon-neutral;http://www.swisspost.ch/clima;http://www.swisspost.ch/clima
001PST_001125987;001PST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001103001;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Fotokopierer Schalterhalle;Münz-Kopierer Schalterhalle;;;Photocopieuse hall guichet;Photocopieuse à monnayeur dans le hall des guichets;;;Fotocopiatrice atrio sportelli;Fotocopiatrice a monete nell'atrio sportelli;;;Photocopier counter lobby;Coin-operated photocopier for counter area;;
001PST_001125987;001PST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134019;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;true;false;Zusatzangebot;Tickets;;;Offres complémentaires;Tickets;;;Offerte complementari;Tickets;;;Value-added services;Tickets;;
001PST_001125987;001PST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134041;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;true;true;Briefe und Pakete;Annahme PostPac Priority bis 16 Uhr;;;Lettres et colis;Dépôt PostPac Priority jusqu'à 16 heures;;;Lettere e pacchi;Accettazione PostPac Priority entro le 16;;;Letters and parcels;Acceptance of PostPac Priority items up to 4 p.m.;;
001PST_001125987;001PST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134103;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;true;true;Zahlungsverkehr;Einzahlungen (CHF) mit Karten (PostFinance Card, Maestro, V PAY);;;Trafic des paiements;Versements (CHF) avec cartes (PostFinance Card, Maestro, V PAY);;;Traffico dei pagamenti;Versamenti (CHF) con carte (PostFinance Card, Maestro, V PAY);;;Payment transactions;Payments (CHF) with cards (PostFinance Card, Maestro, V PAY);;
001PST_001125987;001PST;Post Filiale 9004 St. Gallen 4 Brühltor;Poste Filiale 9004 St. Gallen 4 Brühltor;Posta Filiale 9004 St. Gallen 4 Brühltor;Post Branch 9004 St. Gallen 4 Brühltor;St. Gallen;SG;9000;CH;Brühlgasse 1;900400;3203;47.4260148,9.3775231;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001490001;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Briefe und Pakete;Swiss-Express \;;;Lettres et colis;Swiss-Express \;;;Lettere e pacchi;Swiss-Express \;;;Letters and parcels;Swiss-Express \;;
001PST_001125990;001PST;Post Filiale 9008 St. Gallen Langgass;Poste Filiale 9008 St. Gallen Langgass;Posta Filiale 9008 St. Gallen Langgass;Post Branch 9008 St. Gallen Langgass;St. Gallen;SG;9008;CH;Langgasse 26;900800;3203;47.4354803,9.38657826;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;09:00:00.0;"[{""@lang"": ""de"", ""#text"": ""Denner""}, {""@lang"": ""fr"", ""#text"": ""Denner""}, {""@lang"": ""it"", ""#text"": ""Denner""}, {""@lang"": ""en"", ""#text"": ""Denner""}]";"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001134107;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;true;true;Hinweise;Nur Einzahlungen Inland;;;Informations;Versements nationaux uniquement;;;Informazioni;Solo versamenti nazionali;;;Informations;National payments only;;
001PST_001125990;001PST;Post Filiale 9008 St. Gallen Langgass;Poste Filiale 9008 St. Gallen Langgass;Posta Filiale 9008 St. Gallen Langgass;Post Branch 9008 St. Gallen Langgass;St. Gallen;SG;9008;CH;Langgasse 26;900800;3203;47.4354803,9.38657826;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;09:00:00.0;"[{""@lang"": ""de"", ""#text"": ""Denner""}, {""@lang"": ""fr"", ""#text"": ""Denner""}, {""@lang"": ""it"", ""#text"": ""Denner""}, {""@lang"": ""en"", ""#text"": ""Denner""}]";"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800005;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Briefe und Pakete;Briefe und Pakete empfangen;;;Lettres et colis;Réception de lettres et colis;;;Lettere e pacchi;Ricevere lettere e pacchi;;;Letters and parcels;Receiving letter and parcels;;
001PST_001125990;001PST;Post Filiale 9008 St. Gallen Langgass;Poste Filiale 9008 St. Gallen Langgass;Posta Filiale 9008 St. Gallen Langgass;Post Branch 9008 St. Gallen Langgass;St. Gallen;SG;9008;CH;Langgasse 26;900800;3203;47.4354803,9.38657826;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;09:00:00.0;"[{""@lang"": ""de"", ""#text"": ""Denner""}, {""@lang"": ""fr"", ""#text"": ""Denner""}, {""@lang"": ""it"", ""#text"": ""Denner""}, {""@lang"": ""en"", ""#text"": ""Denner""}]";"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800006;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Briefe und Pakete;Briefe und Pakete* versenden;;;Lettres et colis;Expédition de lettres et colis*;;;Lettere e pacchi;Inviare lettere e pacchi*;;;Letters and parcels;Sending letter and parcels*;;
001PST_001125990;001PST;Post Filiale 9008 St. Gallen Langgass;Poste Filiale 9008 St. Gallen Langgass;Posta Filiale 9008 St. Gallen Langgass;Post Branch 9008 St. Gallen Langgass;St. Gallen;SG;9008;CH;Langgasse 26;900800;3203;47.4354803,9.38657826;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;09:00:00.0;"[{""@lang"": ""de"", ""#text"": ""Denner""}, {""@lang"": ""fr"", ""#text"": ""Denner""}, {""@lang"": ""it"", ""#text"": ""Denner""}, {""@lang"": ""en"", ""#text"": ""Denner""}]";"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800008;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Zahlungsverkehr;Bargeldbezug;;;Trafic des paiements;Retrait d'espèces;;;Traffico dei pagamenti;Prelievo in contanti;;;Payment transactions;Cash withdrawals;;
001PST_001125993;001PST;Post Filiale 9011 St. Gallen 11 St. Georgen;Poste Filiale 9011 St. Gallen 11 St. Georgen;Posta Filiale 9011 St. Gallen 11 St. Georgen;Post Branch 9011 St. Gallen 11 St. Georgen;St. Gallen;SG;9000;CH;St. Georgen-Strasse 82;901100;3203;47.41664132,9.38167668;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;09:00:00.0;"[{""@lang"": ""de"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""fr"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""it"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""en"", ""#text"": ""Maxi-Markt""}]";"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001134035;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;false;true;Dienstleistungen GK;Annahmestelle PromoPost;http://www.post.ch/promopost;http://www.post.ch/promopost;Prestations CC;Dépôt PromoPost;http://www.poste.ch/promopost;http://www.poste.ch/promopost;Servizi CC;Punto d'accettazione PromoPost;http://www.posta.ch/promopost;http://www.posta.ch/promopost;BC services;PromoPost acceptance point;http://www.swisspost.ch/promopost;http://www.swisspost.ch/promopost
001PST_001125993;001PST;Post Filiale 9011 St. Gallen 11 St. Georgen;Poste Filiale 9011 St. Gallen 11 St. Georgen;Posta Filiale 9011 St. Gallen 11 St. Georgen;Post Branch 9011 St. Gallen 11 St. Georgen;St. Gallen;SG;9000;CH;St. Georgen-Strasse 82;901100;3203;47.41664132,9.38167668;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;09:00:00.0;"[{""@lang"": ""de"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""fr"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""it"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""en"", ""#text"": ""Maxi-Markt""}]";"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001134107;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;true;true;Hinweise;Nur Einzahlungen Inland;;;Informations;Versements nationaux uniquement;;;Informazioni;Solo versamenti nazionali;;;Informations;National payments only;;
001PST_001125993;001PST;Post Filiale 9011 St. Gallen 11 St. Georgen;Poste Filiale 9011 St. Gallen 11 St. Georgen;Posta Filiale 9011 St. Gallen 11 St. Georgen;Post Branch 9011 St. Gallen 11 St. Georgen;St. Gallen;SG;9000;CH;St. Georgen-Strasse 82;901100;3203;47.41664132,9.38167668;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;09:00:00.0;"[{""@lang"": ""de"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""fr"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""it"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""en"", ""#text"": ""Maxi-Markt""}]";"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800006;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Briefe und Pakete;Briefe und Pakete* versenden;;;Lettres et colis;Expédition de lettres et colis*;;;Lettere e pacchi;Inviare lettere e pacchi*;;;Letters and parcels;Sending letter and parcels*;;
001PST_001125993;001PST;Post Filiale 9011 St. Gallen 11 St. Georgen;Poste Filiale 9011 St. Gallen 11 St. Georgen;Posta Filiale 9011 St. Gallen 11 St. Georgen;Post Branch 9011 St. Gallen 11 St. Georgen;St. Gallen;SG;9000;CH;St. Georgen-Strasse 82;901100;3203;47.41664132,9.38167668;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;09:00:00.0;"[{""@lang"": ""de"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""fr"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""it"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""en"", ""#text"": ""Maxi-Markt""}]";"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800009;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Zahlungsverkehr;Einzahlungen;;;Trafic des paiements;Versements;;;Traffico dei pagamenti;Versamenti;;;Payment transactions;Deposits;;
001PST_001125993;001PST;Post Filiale 9011 St. Gallen 11 St. Georgen;Poste Filiale 9011 St. Gallen 11 St. Georgen;Posta Filiale 9011 St. Gallen 11 St. Georgen;Post Branch 9011 St. Gallen 11 St. Georgen;St. Gallen;SG;9000;CH;St. Georgen-Strasse 82;901100;3203;47.41664132,9.38167668;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;09:00:00.0;"[{""@lang"": ""de"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""fr"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""it"", ""#text"": ""Maxi-Markt""}, {""@lang"": ""en"", ""#text"": ""Maxi-Markt""}]";"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}]";;;001800011;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Briefe und Pakete;Frankieren;;;Lettres et colis;Affranchissement;;;Lettere e pacchi;Affrancare;;;Letters and parcels;Franking;;
001PST_001125999;001PST;Post Filiale 9016 St. Gallen 16 Neudorf;Poste Filiale 9016 St. Gallen 16 Neudorf;Posta Filiale 9016 St. Gallen 16 Neudorf;Post Branch 9016 St. Gallen 16 Neudorf;St. Gallen;SG;9016;CH;Rorschacher Strasse 253;901600;3203;47.43761505,9.40567192;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134032;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;true;false;Briefe und Pakete;PickPost;http://www.post.ch/pickpost;http://www.post.ch/pickpost;Lettres et colis;PickPost;http://www.poste.ch/pickpost;http://www.poste.ch/pickpost;Lettere e pacchi;PickPost;http://www.posta.ch/pickpost;http://www.posta.ch/pickpost;Letters and parcels;PickPost;http://www.swisspost.ch/pickpost;http://www.swisspost.ch/pickpost
001PST_001125999;001PST;Post Filiale 9016 St. Gallen 16 Neudorf;Poste Filiale 9016 St. Gallen 16 Neudorf;Posta Filiale 9016 St. Gallen 16 Neudorf;Post Branch 9016 St. Gallen 16 Neudorf;St. Gallen;SG;9016;CH;Rorschacher Strasse 253;901600;3203;47.43761505,9.40567192;0848 888 888;0844 888 888;kundendienst@post.ch;serviceclientele@poste.ch;servizioclienti@posta.ch;custcare@post.ch;Avisierte Sendungen vom Vortag sind abholbereit ab:;Les envois faisant l'objet d'un avis de retrait établi la veille peuvent être retirés à partir de:;Gli invii con invito di ritiro del giorno precedente possono essere ritirati a partire dalle:;Consignments notified for collection on the previous day are ready for collection from:;07:30:00.0;;"[{""@OfferPackageId"": ""001BRPA""}, {""@OfferPackageId"": ""001ZAVK""}, {""@OfferPackageId"": ""001ZUAN""}]";;;001134061;Filiale;kleinere Mengen Briefe und Pakete/Sperrgut;Filiale;petits volumes, courrier et colis/encombrants;Filiale;piccole quantità di lettere e pacchi/ingombranti;Branch;small volumes, letters and parcels/bulky goods;;;Zahlungsverkehr;Bareinzahlungen in CHF und EUR;;;Trafic des paiements;Versements en espèces CHF et EUR;;;Traffico dei pagamenti;Versamenti in contanti in CHF e EUR;;;Payment transactions;Cash payments in CHF and EUR;;
